Project URL,Commit URL,Commit Message
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/291321fe0b910a30dad08abf21fcc68789b22806 , fixed the order time out progress issue  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@88 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/a19d8759e548bc26d9d108ca7cc74e8791c51acb , switch default server to prod  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@97 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/c1412a6dec82751660267f51c541ee250b4d859f , handling local and server-based timeouts of orders correctly in all cases.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@98 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/a573842a43ba2ba162ded95331e92565ffe6c19c , fixed total row display of bundled orders on the bartender app.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@99 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/53ed54a8ba5ee3beaeb80e77731a87a5e31d0f00 , fixed total row display of bundled orders on the bartender app.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@100 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/0b14ec0724d1d8386fb845caa6649082a8c7a7d3 , 2999 - adding a new drink from inventory and saving is crashing the app   https://vtrack.techvedika.com/issues/2999  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@103 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/c17d60dc0972adea4c5bfc30366723487628bfaf , fixed order timer and timeout display in all cases, including reinstalling the app when orders are open, local timeouts, server timeouts, normal operation.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@106 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/3d4e47fc22ff1913c0dc3745e6daa8f02e19d07a , fixed the issue  - neet to move past order screen in a tab on the bartender tablet because it's impossible to see the "menu" button in the bar  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@108 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/50d3444e44747c5a7da228975401f9501d70a54a , bug fix - when accepting a drink order or completing it on the bartender app, we reset the timer to the timeout value and the order turns green again, even if it was orange or red.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@109 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/46603eed0a7116a85a5a509eb1a4a28513b9b08e , correctly recover timeout value of orders in case of a synch with host.   git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@111 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/00549875521774b180b2fa6532d5f6d3b999a2eb , correctly recover timeout value of orders in case of a synch with host.   git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@113 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/c7a15e7b9a06ccc2af3a89a883a3e4c0096bf971 , fixed the image downloading issue.   profile already has  image then no need to download it in order object  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@117 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/fe98f65bab5d09268e92ab558f5c1fc680b14ff4 , various bug fixes and enhancements in order state handing.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@118 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/4c33e2a770b1d33c756b030cb886110926191fe2 , various bug fixes and enhancements in order state handing.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@119 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/b6b3c005142909ff2f506eac05d73a471fa3352f , removed unused code and added the url in the request response debugging message  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@122 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/3fe14e18fdd7ef964c9492284ae20753fd4cf739 , fixed bug when display multi-item orders on the tablet.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@128 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/5be3ed1886331b3b574e0bdf3d860d44fe49d062 , fixed bug when display multi-item orders on the tablet.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@129 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/c6916f6ea3cabdbab15fd6752784ad674d0488ab , enhanced people list display by using default dividers  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@131 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/18a7d833c5184fb27986e3b8ca18c61cb6e7ff65 , using a blank venue profile by default to avoid resusing the same venue when testing.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@132 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/62f8f4744659efa56eef3282c83d11d2e7d29b78 , fixed the issue - default venue image not uploading to server  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@134 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/51435e4b1b3a84c4d9e00c0734e66cac097b798d , fixed bug preventing description from being shown  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@135 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/d4cfd4db5bf29d0be884f54634d47104e9dabb48 , fixed and improved past orders display  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@136 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/899afdb1cb3c2306523bb89fb4b8e6516e1e41fa , fix for the cocktails.csv file reading and the background auto upload to server - ingredients data  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@148 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/945b8a6da3d5f1e6d4d22d64192d68c50122fe56 , fixed exception when saving profile for the venue while there are open orders. because we're now saving the view of the orders, we need to make sure to remove the orders from any layout because the fragment view is destroyed when switching to a different view such as the venue profile.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@149 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/66a7367cef9920e5a5214978eefd509a78eca048 , fixed the availability toggle button issue   git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@152 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/ca5510179d9a878baf0ab89472b563d550e5cc4e , fixed exception when switching to a different tab then back to the orders tab with open orders.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@157 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/d98c98257a384183ca1cb10a169537efc64bd6f3 , fixed the issue of reading csv file  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@160 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/30503960ad12150a2ddf037b77ecc9a32e639d17 , fixed an issue when displaying orders after switching to a different tab and back.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@162 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/62f40377c3a07e183a90b5531dfb5c3128cea0d9 , correctly displaying order description. also added version number (0.9.1)  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@165 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/7745bb2e046b66506e118dec35b68f22afc38c36 , fixed issue with incorrect price display of first item in a multi-item order.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@170 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/c4688ced84659fc02cfe07d8f177a8888a8c2eae , fixed issue with incorrect price display of first item in a multi-item order.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@171 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/afa75e7c9ec158e3bece2c9c0c7c954ccb0e8a76 , fixed issues with the display of past orders on the tablet.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@172 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/424413572b5ba34d364e1e1f01fdb370764a11b7 , 1. added delayed updateorders capability to avoid slowing ui down when accepting orders 2. added printer configuration 3. added saving of configuration picture to display again when showing config screen 4. fixed making wifi field mandatory if wifi enable button selected (qa bug) 5. fixed bugs with displaying of individual items in orders  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@173 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/3e2440b34747755feb47d9d73817f5eff914b5d4 , fixed issues in the cocktails list file.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@182 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/4e1992c13dbc07c0ef605aecf9c15b992d9990fc , fixed the image size in the notification  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@184 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/8f70d5223a6b5cec134b2a51c9eec3b34bd1a4eb , fixed the issue for venue profile image issue  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@188 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/venukumar/bartsy-venue-android , https://github.com/venukumar/bartsy-venue-android/commit/bcffc178cc19a7551a9b6e836cc68eb98b9bc982 , blank default venue profile.  git-svn-id: http://192.168.2.90/svn/bartsy-venue-android/venue@201 c3b44e55-a100-42f6-9c86-32dbf579054b 
https://github.com/caruby/core , https://github.com/caruby/core/commit/71c062e32f1b3c6dfe846bc13a16c8d7d76856c0 , correct readme 
https://github.com/caruby/core , https://github.com/caruby/core/commit/6c4e69e79a60986c8719d7bac90e23f9798ee2a1 , correct version number 
https://github.com/caruby/core , https://github.com/caruby/core/commit/58b610316011809355ea4e140bfb930d0ff37897 , correct readme 
https://github.com/caruby/core , https://github.com/caruby/core/commit/b11bf715b3386661b56711491adf6c532597e8bd , correct readme 
https://github.com/caruby/core , https://github.com/caruby/core/commit/24e8ee6a67167261a50363b1ddadb49f6903de98 , add defaults before match 
https://github.com/caruby/core , https://github.com/caruby/core/commit/bf5509c8cd03c5f2b8b465568f8d58624d919499 , add default uniquify on secondary key 
https://github.com/caruby/core , https://github.com/caruby/core/commit/77e8f74ac035c10c9946310cce612ed55820c982 , support a default file 
https://github.com/caruby/core , https://github.com/caruby/core/commit/8d5ae16bb05dbe8f7331113e5793cacc46186049 , @def_hash default must be a lazyhash 
https://github.com/caruby/core , https://github.com/caruby/core/commit/f23233ff75f695be6cc6ccac6148b99a661babc9 , work around jruby 1.5. object_id bug 
https://github.com/caruby/core , https://github.com/caruby/core/commit/711404c2a54fcff10a7fa25ec17cd5b5c6d8ae2a , move catissue config faq to tissue section 
https://github.com/caruby/core , https://github.com/caruby/core/commit/5807884a1594b660926f7a816f9c5ae96505d602 , support false default value. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/c506e08dacd3e22f1a9be254832e8cbbc7447d98 , improve documentation and error message. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/8fceafe4df47ab5a4ae6222e2d165795f2ccbad1 , remove debug line. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/aff34a1c9e88520af82c44151f31cd942d9083fd , fix debug message. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/f348555ad1fdb3b149b3fcf9acc743f7cd7485d9 , fix dst adjustment. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/d409245a20448407ffca7bafabafeb0c8d3c8b99 , remove extraneous flakey jruby generator include. fix append typo. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/216b919df8191d6723f5f861d2fbc952c2d6b0d9 , fix jruby property type comparison bug. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/9334187cb29d8cd4f2053edae130e12355ba41ce , fix windows classpath parser. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/2a9cfac529c6d1954349d978e9c9d11ec737bcf1 , test caruby migrator rather than catissue migrator. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/79b8ae79084cb5f7a379f5909c0923cd9f7ed2f7 , fix comment. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/0af9f3af7d48eeb9648534894bbe28125cedd2e2 , fix comment. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/84745a91eff06fd7db3021fe83a68be160ad4563 , fix date. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/abdfd75bda0f047681b2399c54651ed5a1fb178a , add defaults classes to creatable classes. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/a8505ee84b668c2b3dc60a2537f49c949bd2767a , connection prefix is jdbc rather than jdbc. database password is optional. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/b40c24f918499a028132fecab936ec90df4140a4 , pull name resolver into context_module method. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/72705e5402030ded9df44643e482e1ae0486c920 , enable lazy loading when adding local defaults. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/d542c374f44b5aec6a99688669c2e52d5773e3c8 , remove unused, fixed annotation work-around. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/139cc2398c1823ab6b75f646f073ab5f33a0d75d , fix non-numeric comparison return value 
https://github.com/caruby/core , https://github.com/caruby/core/commit/c5a094837d6492b92e807c77b7d112862688ef1f , change ca_log env var to log and add debug env var. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/4abf4b46d6bf83f86939c9b13b8237311fd8dbca , fix shim location. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/d97d759d0a60aa44bbe5aca57c6d7823519c5a43 , fix utc time zone divide-by-zero error. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/407c73e411a31184b6268f5ed1d149c96d26b916 , raise error if no connect properties. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/c6275f6197727fa46e4171f5a698b5a7a6534263 , debug env var must be set to true to take effect. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/154f5b39de517e1945b936ca33f6f14aea563e28 , ticket #8: use java_import rather than java:: to resolve mixed-case package name. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/83b271f34af6a344512515a40b54a09e5eb6be27 , ticket #8: use java_import rather than java:: to resolve mixed-case package name. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/41ecb80d6b83ee4e25af58c2c7350f802aa91910 , fix comment. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/bb6867b7e3fabb5d60765038ad283495b9c8d3cb , mixed-case package test case fixture. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/7693fadfd0b2e183a0e69bb5f7cd0da8f0eebc0d , fix version number. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/849a3e33d62f9f2694fadb8d7199c8dd299a8d89 , fixed lineage problem with migration
https://github.com/caruby/core , https://github.com/caruby/core/commit/b8e92068950596f6bdf22da4f2c124bb228e1ffc , fix indentation. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/676320eace1e0fd21dbf1d34c724b8fe2b1ff8dd , fix grammar. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/38bf6d5dda1a60cb09be0d64cdbe8be17a804250 , fix rebase command. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/bbd62842ad4960bb5a7cb4c619b7e51c51139ebf , fix github link. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/f24054b1ee3232a54d35a2dded0b8711bdc66443 , relativize and fix all tests to run without failure. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/7566650d65b31cc21f30726c243d53ecbf1106f7 , remove debug statement. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/32634f53a6976284c81facdbc1a1e9d61fd8ee6d , fix typo. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/8e8328862cee713688e85350572a166f3c0e717f , add debug dev gem. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/4869811fdf50b89de871d6ff78e9105edf8fadb2 , load log and error definitions. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/11367fa8cb95a358498e50ad366e5858f21ab898 , add error logger. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/c179455f48f7f793a439b895bbf8066ae09c4ff5 , use fail for errors. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/04d639513fcd8e433da5e9d507d450b655b0cf2d , fix logger message. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/32afddf2b199f2f36b3f1e43d88e40f1b6ec58d6 , fix indentation. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/30aafd7df1dad8c83f961f924487e1a2761dbb3e , make bug fix a separate sop. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/70514e8560cd877234e89711e4e27599413109b1 , fix grammar. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/80b399650d4640a9e11f426d907d6988996c22b9 , clarify hotfix. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/3d596a645fd13b0fb092c839fd7d341d7c9c8456 , scope validationerror in caruby. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/64e1e8e6b428a2ff6b2d2ba81701e3f763251bf2 , fix require. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/e794070e4b3f9443c91488ca7c5c009ff48628a2 , fix rubydoc spelling error. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/9a2622d6432e87e4f8341db736ac900213d110fc , scope validationerror. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/122949ae516bb9ee89d820b58790c5a95acd149f , uom is used by tissue rather than core. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/a3e3827e932b8b7ac191e722a9bb3679bc82c030 , work around rdbi nil bind bug. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/1a80ad4b2c91128c7197f3fab78c91b3d3c1a23d , move migrate gem include from tissue to core. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/0362379907fce015a8d5d20150cc9e6cc631cfc6 , moved error logging to database perform. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/f4a1ce60c756fb88a0f20b4c277ade1eafbd532d , merge branch 'error' 
https://github.com/caruby/core , https://github.com/caruby/core/commit/c154c687b835e92d53a72bc900a1204070d2a9a9 , consolidate error logging in the core database perform. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/886905464c221d8b022ba17b201e46a575a35868 , merge branch 'error' 
https://github.com/caruby/core , https://github.com/caruby/core/commit/2d23f3c5c019a631606f32071f622e42c67fd447 , raise error on new line. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/3aede2c4b062c16e88617fb2d42415c92e97b772 , consolidate error log in core database perform. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/e9c0ff37f0ed8a569d148399741ff92bb5ea5291 , merge branch 'error' 
https://github.com/caruby/core , https://github.com/caruby/core/commit/a60328f429c8f219281de8c06b4149075907a3d2 , fix currently unused resource definition. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/5a16da121af16d4a9ca8d1a5af3ea57def1d3283 , only log an error once. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/8a2cb99d51918a054b4ef658ea31296980880ff9 , only log an error once. 
https://github.com/caruby/core , https://github.com/caruby/core/commit/9912fb54ef29644a890a070ab7d8896978c69e3b , pull out detoxify_save_result to allow tissue override. 
https://github.com/lbolla/twill , https://github.com/lbolla/twill/commit/bc6dda963509d97a2e25344d118a1034b2f65a2e , fix md5,sha imports for older pythons 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/51c77e691e9077516f8a0d4978f4be7a72a76dcf , loading bug fixes 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/d586b2e49814087b0015b91dbbc4018b7e42c4a5 , fix bugs : porttype bugs 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/e54850cd3fa277ba4fbef479c377961c439cc4cf , 0.2 (bugs: new and edit pipes) 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/9c693b12efbbb6d8296ec7da1848bc975b612344 , 0.2 (bugs fixed: new and edit pipes, parametric pipes) 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/61aed7bfe34cb1ebeec8441cc43321bfa29376a4 , fixed compilation problem 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/09098584de6c92e02b05364aa67817c2befff5ca , load properties from inputstream rather than reader due to compilation errors in another dev environment 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/53c90afc308189fe677dd29956db0a781a42e7e5 , simplified processing of multiple buffers using multiexecbuffer, changed execbuffer to an interface 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/4369397d9a3bd158d2499b94c089234ec03ef395 , added pipestore to engine using a filepipestore as default 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/28ea8a49e6c821b6b0405b510026368fbfe71c54 , fixed broken debug panel 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/51c0bcdd101994f34cf8c8028317f176257b7b89 , fixed urlbuilder which was lost on saving 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/fd92e955db1c052217dcc89551fbef8eee993852 , fixed various small bugs 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/3562092c2e29bef6e3ae999439ff7a97b74b6386 , changed forloop to use an iterable as source rather than sesametuplebuffer, made sesametuplebuffer implement iterable. this paves the way for allowing some more interesting operators as source to the forloop. 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/059620f3f57567a22c39389f17d0bfe55ab4d514 , fixed lost link on xquery node, added rudimentary http response caching using jcs 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/a1fa273069339cc229ae4f1f236b5979d401ad08 , fixed problem with jcs munging byte arrays 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/c498952f239463ec9788b6302b071a68e335e8ad , fixed bug in example xquery syntax 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/6e33db73f530fcd9aaef29161d27cf06034095a3 , fixed problem with urlbuilder not accepting text parameters. 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/444805d8907c280927ee75056fdaceb006b3f079 , added linkresolver on httpget operation in order to (optionally) make html links absolute. added (optional) accept header on http get operation. 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/2fbd678f7be8e17eb9e1dd5531b8ec860fb89452 , added pipecall operator and various other fixes on the gui 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/5c721ecbaafef0e318b1a08dcb93489dfbd22e91 , small improvements/bug fixes 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/bac22890a7fe7c4673d709e8fd4cf52faadaf410 , added getinputstream() method to execbuffer. added xquery pipe:call functionality. 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/a1c9638acc0f689e0b624937d150eec6740ddb9e , resolved issue with password displaying #swp-1 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/72ca52cc22a99728e29634fb75a770282eefc0cc , fixed bug when debug play button is clicked. 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/15e620ffa147bbd25d36f40d094024717ba3dfdf , fixed debug play button to show some output. 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/72fff36ab195a5435dfeee9cd82f6d429ee55cb9 , bumped revision to 0.6.7, updated documentation and some minor bug fixes/improvements. 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/173e9db9bee39f6c90fa3ebb83df3f47bf6856a4 , allowed sesametuplebuffer to stream to places other than xmlstreambuffer 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/eb9175a43bd6e6aca55dd97efcb0c72ec332185f , continuing previous fix 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/43aee57d3a7ba435641b098de28318adc4441830 , fixed streaming of tuple buffer 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/fd736df7edb74b8db44671f34b3c6531d0fd4827 , fixed swp-74 do not use broken sesame rdfxmlprettywriter (thanks peter ansell) 
https://github.com/ansell/semanticwebpipes , https://github.com/ansell/semanticwebpipes/commit/7a4ef2d1f49fa9e4f20f3aa116f70ed705c0ddc1 , -fix sparql endpoint bug -add sindice search widget 
https://github.com/afaisal/MyGitRepo , https://github.com/afaisal/MyGitRepo/commit/c2e9f968ef54b4cf33d26f563358e1cd7a70fb8c , gt-1 #comment add this comment #resolve 
https://github.com/squalami/UltimateRace , https://github.com/squalami/UltimateRace/commit/e4beb4a091176fff687444bf1926b2587f2929b8 , slight fixes to my stuff 
https://github.com/squalami/UltimateRace , https://github.com/squalami/UltimateRace/commit/be39d8071db43209562a66340a12006fc044bb7f , fixed errors with my stuff and added scaling 
https://github.com/squalami/UltimateRace , https://github.com/squalami/UltimateRace/commit/ee674405e4c2ea9714e3c62cb8983db5c3deba8f , fixed my postioning and visability 
